household_key,is_candidate_analysis,is_primary_analysis,is_primary_eligible1_analysis,is_primary_all_weeks_analysis,is_primary_no_history_filter_analysis,is_home70_analysis,first_observed_week,baseline_baskets,n_baseline_purchase_weeks,baseline_weekly_visit_rate,home_store_id,baseline_home_store_share,outcome_home_store_share,n_eligible_products,n_eligible_products_all_weeks,n_repeated_products_no_history_filter,original_top20_baskets,eligible_original_top20_baskets,excluded_weight_share
1545,1,0,0,0,0,0,10,21,11,0.6470588235294118,410,0.2857142857142857,0.2214765100671141,11,13,19,55,35,0.36363636363636365
1546,1,0,0,0,0,0,17,12,7,0.7,446,0.5,0.0297029702970297,20,20,20,58,54,0.06896551724137934
1547,1,1,1,1,1,1,7,73,19,0.95,319,1.0,0.9619047619047619,6,6,13,85,24,0.7176470588235294
1548,1,1,1,1,1,1,5,25,16,0.7272727272727273,32004,0.92,0.7647058823529411,20,20,20,97,73,0.24742268041237114
1549,1,1,1,1,1,0,2,38,19,0.76,318,0.5526315789473685,0.4740740740740741,16,17,20,53,31,0.41509433962264153
1550,1,0,0,0,0,0,9,143,18,1.0,343,0.22377622377622378,0.005291005291005291,20,20,20,183,89,0.5136612021857924
1551,1,1,1,1,1,1,2,16,11,0.44,355,0.75,1.0,20,20,20,67,32,0.5223880597014925
1553,1,0,0,0,0,0,3,9,4,0.16666666666666666,446,0.5555555555555556,0.0,1,1,2,22,2,0.9090909090909091
1554,1,0,1,0,1,0,4,17,8,0.34782608695652173,360,0.7058823529411765,0.13793103448275862,2,2,7,35,4,0.8857142857142857
1555,1,0,1,0,0,0,9,15,10,0.5555555555555556,354,0.6666666666666666,0.6621621621621622,3,3,4,24,6,0.75
1556,1,1,1,1,1,1,14,33,13,1.0,436,1.0,0.9807692307692307,20,20,20,92,52,0.4347826086956522
1557,1,1,1,1,1,1,14,39,13,1.0,375,0.9230769230769231,0.8451612903225807,20,20,20,146,70,0.5205479452054795
1558,1,1,1,1,1,0,1,44,23,0.8846153846153846,424,0.6363636363636364,0.5714285714285714,20,20,20,78,39,0.5
1559,1,0,0,0,0,0,3,8,7,0.2916666666666667,296,0.75,0.058823529411764705,2,4,6,28,4,0.8571428571428572
1560,1,0,0,0,0,0,16,5,4,0.36363636363636365,31782,0.4,0.6923076923076923,1,1,1,21,2,0.9047619047619048
1562,1,0,0,0,0,0,14,8,6,0.46153846153846156,370,0.625,0.6333333333333333,5,5,6,28,11,0.6071428571428572
1563,1,0,0,0,0,0,16,14,7,0.6363636363636364,421,0.9285714285714286,0.8484848484848485,4,5,9,29,8,0.7241379310344828
1564,1,0,0,0,0,0,7,9,5,0.25,439,1.0,1.0,1,1,2,22,2,0.9090909090909091
1567,1,1,1,1,1,0,17,15,8,0.8,441,0.6666666666666666,0.4460431654676259,10,18,20,63,30,0.5238095238095238
1568,1,0,0,0,0,0,16,7,6,0.5454545454545454,364,0.8571428571428571,0.9178082191780822,8,11,13,35,17,0.5142857142857142
1569,1,1,1,1,1,1,3,52,17,0.7083333333333334,297,0.9807692307692307,0.8627450980392157,20,20,20,82,55,0.3292682926829268
1570,1,0,0,0,0,0,16,8,6,0.5454545454545454,355,0.875,0.9302325581395349,4,4,8,29,9,0.6896551724137931
1571,1,0,0,0,0,0,9,11,8,0.4444444444444444,343,0.36363636363636365,0.918918918918919,1,1,2,22,2,0.9090909090909091
1572,1,0,0,0,0,0,16,8,6,0.5454545454545454,375,0.75,0.11904761904761904,2,3,5,25,4,0.84
1573,1,1,1,1,1,1,14,47,13,1.0,315,1.0,0.9375,5,5,7,34,16,0.5294117647058824
1576,1,0,0,0,0,0,3,7,7,0.2916666666666667,337,0.7142857142857143,0.5454545454545454,12,13,15,38,25,0.3421052631578947
1577,1,1,1,1,1,0,11,17,9,0.5625,436,0.5882352941176471,0.8153846153846154,17,20,20,50,32,0.36
1578,1,1,1,1,1,1,17,13,8,0.8,321,0.8461538461538461,0.8148148148148148,8,8,11,35,19,0.4571428571428572
1579,1,1,1,1,1,1,3,126,24,1.0,388,1.0,0.9936034115138592,20,20,20,174,74,0.5747126436781609
1582,1,1,1,1,1,0,15,12,10,0.8333333333333334,31642,0.5833333333333334,0.56,13,19,20,49,17,0.653061224489796
1584,1,1,1,1,1,0,2,45,17,0.68,324,0.6444444444444445,0.26765799256505574,11,17,20,69,42,0.3913043478260869
1585,1,1,1,1,1,1,10,14,10,0.5882352941176471,406,0.8571428571428571,0.7555555555555555,14,20,20,50,27,0.45999999999999996
1586,1,0,1,0,1,0,14,17,10,0.7692307692307693,354,1.0,0.8679245283018868,2,4,15,63,4,0.9365079365079365
1587,1,0,1,0,0,0,13,16,9,0.6428571428571429,341,1.0,1.0,1,2,3,32,2,0.9375
1588,1,1,1,1,1,1,15,59,12,1.0,304,0.9491525423728814,0.8070175438596491,20,20,20,107,53,0.5046728971962617
1590,1,0,0,0,0,0,1,60,24,0.9230769230769231,439,0.45,0.8152173913043478,20,20,20,122,101,0.17213114754098358
1591,1,0,0,0,0,0,4,7,7,0.30434782608695654,445,0.42857142857142855,0.07,13,13,14,42,34,0.19047619047619047
1593,1,0,0,0,0,0,11,8,7,0.4375,368,0.625,0.4117647058823529,15,18,19,41,32,0.2195121951219512
1595,1,0,0,0,0,0,7,33,16,0.8,384,0.42424242424242425,0.4666666666666667,20,20,20,86,80,0.06976744186046513
1597,1,0,1,0,1,0,13,19,12,0.8571428571428571,319,1.0,0.7142857142857143,4,4,5,25,8,0.6799999999999999
1598,1,0,1,0,0,0,16,22,9,0.8181818181818182,311,1.0,0.8660287081339713,1,1,4,25,2,0.92
1599,1,1,1,1,1,1,4,60,22,0.9565217391304348,340,0.9833333333333333,0.8907563025210085,20,20,20,133,68,0.4887218045112782
1601,1,0,0,0,0,0,2,6,5,0.2,31401,0.8333333333333334,0.5333333333333333,8,10,12,34,18,0.47058823529411764
1602,1,1,1,1,1,1,11,30,14,0.875,334,0.8,0.796875,20,20,20,82,50,0.3902439024390244
1604,1,0,0,0,0,0,16,11,7,0.6363636363636364,288,1.0,1.0,1,1,2,22,4,0.8181818181818181
1607,1,1,1,1,1,1,10,42,17,1.0,439,1.0,0.8602150537634409,20,20,20,70,55,0.2142857142857143
1608,1,0,0,0,0,0,12,5,5,0.3333333333333333,412,0.4,0.8,4,4,5,26,9,0.6538461538461539
1609,1,0,0,0,0,0,7,71,20,1.0,412,0.4647887323943662,0.5357142857142857,20,20,20,303,130,0.570957095709571
1612,1,0,0,0,0,0,5,37,15,0.6818181818181818,329,0.43243243243243246,0.6814159292035398,20,20,20,78,59,0.2435897435897436
1613,1,1,1,1,1,1,6,28,16,0.7619047619047619,374,1.0,0.8785046728971962,20,20,20,62,49,0.20967741935483875
1614,1,0,0,0,0,0,13,8,7,0.5,445,0.5,0.4925373134328358,1,1,1,16,3,0.8125
1616,1,0,1,0,0,0,3,12,8,0.3333333333333333,374,0.5833333333333334,0.6538461538461539,3,3,3,24,7,0.7083333333333333
1617,1,1,1,1,1,0,1,35,17,0.6538461538461539,297,0.5142857142857142,0.14705882352941177,20,20,20,67,47,0.29850746268656714
1618,1,0,0,0,0,0,18,11,7,0.7777777777777778,406,0.5454545454545454,0.7931034482758621,10,11,13,43,27,0.37209302325581395
1619,1,1,1,1,1,1,14,19,10,0.7692307692307693,422,1.0,0.9325153374233128,9,11,16,42,20,0.5238095238095238
1620,1,1,1,1,1,0,10,24,13,0.7647058823529411,310,0.5416666666666666,0.10897435897435898,20,20,20,49,40,0.18367346938775508
1621,1,0,0,0,0,0,14,6,6,0.46153846153846156,443,0.6666666666666666,0.06097560975609756,2,2,3,23,4,0.8260869565217391
1622,1,1,1,1,1,0,5,27,18,0.8181818181818182,31742,0.5925925925925926,0.37662337662337664,20,20,20,91,72,0.20879120879120883
1623,1,0,0,0,0,0,17,10,6,0.6,340,0.8,0.07878787878787878,6,6,7,28,13,0.5357142857142857
1624,1,0,0,0,0,0,16,6,6,0.5454545454545454,297,1.0,0.3815789473684211,1,1,3,17,3,0.8235294117647058
1625,1,0,0,0,0,0,16,8,5,0.45454545454545453,298,0.875,0.5151515151515151,1,1,1,17,2,0.8823529411764706
1627,1,0,0,0,0,0,10,14,8,0.47058823529411764,330,0.42857142857142855,0.3939393939393939,1,2,3,23,2,0.9130434782608696
1628,1,0,1,0,0,0,10,10,8,0.47058823529411764,352,0.6,0.625,1,1,2,22,2,0.9090909090909091
1630,1,1,1,1,1,1,15,30,12,1.0,292,1.0,0.9358974358974359,20,20,20,114,72,0.368421052631579
1631,1,1,1,1,1,1,15,40,12,1.0,293,0.85,0.8798701298701299,20,20,20,97,79,0.18556701030927836
1632,1,0,0,0,0,0,11,15,11,0.6875,367,0.26666666666666666,0.24489795918367346,13,19,20,55,39,0.2909090909090909
1633,1,1,1,1,1,1,2,46,21,0.84,32004,0.7391304347826086,0.6511627906976745,20,20,20,76,47,0.381578947368421
1634,1,0,0,0,0,0,6,27,16,0.7619047619047619,372,0.48148148148148145,0.6140350877192983,20,20,20,104,87,0.16346153846153844
1637,1,0,0,0,0,0,11,11,9,0.5625,367,0.45454545454545453,0.17647058823529413,2,2,2,14,10,0.2857142857142857
1639,1,0,0,0,0,0,12,7,4,0.26666666666666666,441,1.0,0.9081632653061225,3,4,5,25,6,0.76
1640,1,1,1,1,1,1,11,31,14,0.875,406,1.0,0.8571428571428571,10,11,20,80,42,0.475
1641,1,0,0,0,0,0,13,16,5,0.35714285714285715,356,0.875,0.7666666666666667,1,1,2,22,2,0.9090909090909091
1642,1,1,1,1,1,1,4,33,20,0.8695652173913043,292,1.0,0.9565217391304348,20,20,20,141,96,0.3191489361702128
1648,1,0,0,0,0,0,9,10,6,0.3333333333333333,443,0.5,0.018867924528301886,11,11,15,45,32,0.28888888888888886
1649,1,0,0,0,0,0,16,6,5,0.45454545454545453,367,0.6666666666666666,0.24390243902439024,2,2,3,23,4,0.8260869565217391
1651,1,0,0,0,0,0,5,8,7,0.3181818181818182,32004,1.0,1.0,5,5,5,25,10,0.6
1652,1,1,1,1,1,1,2,9,9,0.36,438,0.7777777777777778,0.8148148148148148,5,5,6,27,10,0.6296296296296297
1653,1,1,1,1,1,1,14,70,13,1.0,381,0.8,0.6038961038961039,20,20,20,153,99,0.3529411764705882
1654,1,0,0,0,0,0,8,9,3,0.15789473684210525,31762,0.7777777777777778,0.2,2,4,5,25,4,0.84
1655,1,0,1,0,1,0,2,36,11,0.44,391,0.9722222222222222,0.6666666666666666,2,4,8,31,4,0.8709677419354839
1657,1,0,0,0,0,0,16,10,4,0.36363636363636365,433,0.2,0.0,2,2,4,27,4,0.8518518518518519
1658,1,0,0,0,0,0,14,10,7,0.5384615384615384,292,0.6,0.43859649122807015,14,14,15,36,29,0.19444444444444442
1659,1,0,0,0,0,0,14,5,4,0.3076923076923077,354,0.6,0.0,2,2,3,25,4,0.84
1660,1,1,1,1,1,0,9,22,12,0.6666666666666666,381,0.5454545454545454,0.725,19,20,20,44,30,0.31818181818181823
1661,1,0,0,0,0,0,8,10,6,0.3157894736842105,388,0.4,0.5625,5,5,6,26,10,0.6153846153846154
1662,1,1,1,1,1,1,13,10,8,0.5714285714285714,400,0.9,0.7123287671232876,20,20,20,65,42,0.3538461538461538
1665,1,1,1,1,1,0,7,34,16,0.8,380,0.5294117647058824,0.0958904109589041,9,10,12,44,25,0.43181818181818177
1666,1,0,0,0,0,0,17,6,6,0.6,31582,1.0,0.881578947368421,1,3,4,25,2,0.92
1667,1,0,0,0,0,0,7,17,4,0.2,327,1.0,0.76,7,7,7,28,15,0.4642857142857143
1671,1,1,1,1,1,0,11,13,10,0.625,31401,0.6923076923076923,0.3333333333333333,10,16,20,45,22,0.5111111111111111
1672,1,1,1,1,1,1,5,15,10,0.45454545454545453,360,1.0,0.46551724137931033,10,12,15,39,24,0.3846153846153846
1673,1,1,1,1,1,1,15,24,9,0.75,343,0.75,0.5930232558139535,20,20,20,71,49,0.3098591549295775
1676,1,1,1,1,1,1,17,13,8,0.8,321,1.0,0.5662650602409639,15,20,20,57,35,0.38596491228070173
1677,1,1,1,1,1,1,3,40,20,0.8333333333333334,32004,0.95,0.869281045751634,20,20,20,126,77,0.38888888888888884
1678,1,0,0,0,0,0,18,14,7,0.7777777777777778,370,1.0,0.9076923076923077,3,3,5,27,8,0.7037037037037037
1679,1,1,1,1,1,1,5,36,9,0.4090909090909091,356,0.8611111111111112,0.0,5,6,12,49,16,0.6734693877551021
1681,1,0,0,0,0,0,9,39,14,0.7777777777777778,316,0.46153846153846156,0.09803921568627451,20,20,20,97,71,0.2680412371134021
1683,1,1,1,1,1,0,4,26,18,0.782608695652174,296,0.6538461538461539,0.6,6,8,11,38,18,0.5263157894736843
1686,1,0,0,0,0,0,16,6,5,0.45454545454545453,410,0.8333333333333334,0.4482758620689655,2,2,2,22,4,0.8181818181818181
1687,1,1,1,1,1,1,14,23,13,1.0,439,1.0,0.9879518072289156,19,20,20,65,39,0.4
1689,1,0,0,0,0,0,2,20,10,0.4,436,0.3,0.0,2,4,5,27,4,0.8518518518518519
1690,1,1,1,1,1,1,14,16,8,0.6153846153846154,319,0.8125,0.6046511627906976,9,10,12,39,22,0.4358974358974359
1691,1,0,0,0,0,0,14,10,5,0.38461538461538464,363,0.9,0.8421052631578947,1,2,3,24,2,0.9166666666666666
1692,1,1,1,1,1,0,3,13,8,0.3333333333333333,330,0.5384615384615384,0.6444444444444445,7,8,9,30,14,0.5333333333333333
1693,1,1,1,1,1,0,16,24,11,1.0,356,0.6666666666666666,0.427536231884058,19,20,20,58,32,0.4482758620689655
1694,1,1,1,1,1,0,16,27,10,0.9090909090909091,396,0.6666666666666666,0.16972477064220184,20,20,20,79,34,0.5696202531645569
1695,1,0,0,0,0,0,5,59,19,0.8636363636363636,289,0.23728813559322035,0.29292929292929293,6,9,14,53,14,0.7358490566037736
1703,1,0,0,0,0,0,17,15,7,0.7,297,0.6666666666666666,0.7638888888888888,12,16,17,53,36,0.3207547169811321
1704,1,0,0,0,0,0,2,15,5,0.2,297,0.9333333333333333,0.16666666666666666,5,7,7,29,12,0.5862068965517242
1705,1,0,0,0,0,0,6,15,10,0.47619047619047616,445,0.4666666666666667,0.23270440251572327,5,6,9,29,10,0.6551724137931034
1707,1,1,1,1,1,1,3,207,24,1.0,320,1.0,0.9905482041587902,20,20,20,226,117,0.4823008849557522
1708,1,1,1,1,1,1,14,10,9,0.6923076923076923,327,0.9,0.875,18,20,20,50,37,0.26
1710,1,1,1,1,1,0,3,58,18,0.75,367,0.5517241379310345,0.6153846153846154,20,20,20,164,139,0.15243902439024393
1711,1,0,0,0,0,0,10,7,6,0.35294117647058826,338,0.7142857142857143,0.5,4,6,10,30,8,0.7333333333333334
1712,1,0,0,0,0,0,17,16,2,0.2,296,1.0,0.058823529411764705,2,3,3,23,4,0.8260869565217391
1715,1,0,1,0,0,0,4,13,11,0.4782608695652174,396,0.7692307692307693,0.9743589743589743,1,1,2,22,2,0.9090909090909091
1716,1,1,1,1,1,1,14,86,10,0.7692307692307693,367,0.9534883720930233,0.0,18,20,20,75,29,0.6133333333333333
1717,1,1,1,1,1,1,9,14,12,0.6666666666666666,320,0.7857142857142857,0.6197183098591549,15,15,16,54,46,0.14814814814814814
1718,1,0,1,0,1,0,6,11,8,0.38095238095238093,356,1.0,0.9,4,4,5,27,10,0.6296296296296297
1719,1,1,1,1,1,1,11,14,9,0.5625,293,1.0,0.11940298507462686,20,20,20,56,40,0.2857142857142857
1720,1,1,1,1,1,1,12,22,11,0.7333333333333333,324,0.8181818181818182,0.48333333333333334,19,20,20,58,48,0.1724137931034483
1722,1,1,1,1,1,1,4,29,16,0.6956521739130435,296,0.7931034482758621,0.49333333333333335,20,20,20,103,57,0.44660194174757284
1723,1,1,1,1,1,0,2,12,8,0.32,412,0.5,0.20833333333333334,8,12,19,49,19,0.6122448979591837
1724,1,1,1,1,1,1,11,24,12,0.75,317,0.875,0.9285714285714286,18,20,20,71,43,0.3943661971830986
1726,1,1,1,1,1,1,8,31,18,0.9473684210526315,380,0.967741935483871,0.88,20,20,20,88,47,0.46590909090909094
1729,1,1,1,1,1,1,6,32,16,0.7619047619047619,356,1.0,0.7884615384615384,20,20,20,70,44,0.37142857142857144
1730,1,0,1,0,0,0,6,41,20,0.9523809523809523,335,1.0,0.983739837398374,3,3,4,51,7,0.8627450980392157
1731,1,1,1,1,1,1,10,17,11,0.6470588235294118,321,0.8823529411764706,0.9454545454545454,11,14,20,49,24,0.5102040816326531
1732,1,0,1,1,1,0,16,17,8,0.7272727272727273,359,0.8235294117647058,0.4444444444444444,2,5,19,47,6,0.8723404255319149
1735,1,0,0,0,0,0,16,6,5,0.45454545454545453,388,0.6666666666666666,0.20930232558139536,2,2,4,24,4,0.8333333333333334
1736,1,0,0,0,0,0,15,5,4,0.3333333333333333,318,0.4,0.8235294117647058,1,1,2,22,2,0.9090909090909091
1738,1,1,1,1,1,1,4,12,11,0.4782608695652174,401,0.9166666666666666,0.98,8,8,8,35,23,0.34285714285714286
1742,1,0,0,0,0,0,11,53,16,1.0,304,0.4528301886792453,0.34497816593886466,6,7,18,68,28,0.5882352941176471
1743,1,0,0,0,0,0,11,8,7,0.4375,310,0.75,0.6285714285714286,4,5,7,29,8,0.7241379310344828
1745,1,1,1,1,1,1,2,31,21,0.84,292,0.8064516129032258,0.925531914893617,20,20,20,101,79,0.2178217821782178
1746,1,0,0,0,0,0,4,9,5,0.21739130434782608,31782,0.8888888888888888,0.5128205128205128,5,7,11,32,11,0.65625
1747,1,0,0,0,0,0,7,21,13,0.65,358,0.47619047619047616,0.056338028169014086,15,18,20,52,29,0.4423076923076923
1748,1,1,1,1,1,1,17,20,10,1.0,436,0.8,0.5900900900900901,9,12,13,37,22,0.4054054054054054
1749,1,1,1,1,1,0,14,17,9,0.6923076923076923,32004,0.6470588235294118,0.6,20,20,20,71,56,0.21126760563380287
1750,1,0,0,0,0,0,13,6,5,0.35714285714285715,406,0.5,0.07142857142857142,2,2,2,22,4,0.8181818181818181
1752,1,1,1,1,1,0,9,33,16,0.8888888888888888,297,0.5757575757575758,0.13664596273291926,20,20,20,90,80,0.11111111111111116
1753,1,1,1,1,1,1,14,47,13,1.0,345,1.0,0.995085995085995,8,9,10,36,17,0.5277777777777778
1754,1,1,1,1,1,1,6,23,13,0.6190476190476191,343,0.782608695652174,0.8118279569892473,20,20,20,54,52,0.03703703703703709
1755,1,0,0,0,0,0,11,6,3,0.1875,401,1.0,0.8,5,5,8,31,11,0.6451612903225806
1756,1,1,1,1,1,0,9,20,12,0.6666666666666666,361,0.6,0.717391304347826,20,20,20,64,41,0.359375
1758,1,0,0,0,0,0,4,7,6,0.2608695652173913,288,1.0,1.0,1,1,1,21,2,0.9047619047619048
1762,1,1,1,1,1,0,14,33,13,1.0,286,0.6060606060606061,0.32792207792207795,20,20,20,114,86,0.24561403508771928
1764,1,0,0,0,0,0,16,5,4,0.36363636363636365,327,1.0,0.9448818897637795,2,3,3,23,4,0.8260869565217391
1767,1,1,1,1,1,0,3,49,13,0.5416666666666666,410,0.6326530612244898,0.6296296296296297,20,20,20,69,44,0.3623188405797102
1769,1,1,1,1,1,1,3,25,13,0.5416666666666666,319,0.96,0.9692307692307692,20,20,20,64,36,0.4375
1770,1,1,1,1,1,1,8,128,19,1.0,432,0.8359375,0.6445086705202312,20,20,20,187,56,0.7005347593582888
1772,1,1,1,1,1,1,5,42,21,0.9545454545454546,372,0.8809523809523809,0.9814814814814815,20,20,20,198,157,0.20707070707070707
1773,1,0,0,0,0,0,11,16,10,0.625,367,0.4375,0.4533333333333333,10,12,17,48,27,0.4375
1774,1,1,1,1,1,1,12,10,9,0.6,356,1.0,0.9642857142857143,13,20,20,45,29,0.3555555555555555
1775,1,1,1,1,1,0,17,15,8,0.8,31862,0.5333333333333333,0.375,18,20,20,52,35,0.32692307692307687
1776,1,1,1,1,1,0,17,41,10,1.0,324,0.6829268292682927,0.6736842105263158,20,20,20,91,60,0.34065934065934067
1777,1,1,1,1,1,1,15,12,9,0.75,374,0.9166666666666666,0.8360655737704918,6,7,10,37,17,0.5405405405405406
1778,1,1,1,1,1,0,13,47,13,0.9285714285714286,429,0.5531914893617021,0.4880382775119617,20,20,20,106,35,0.6698113207547169
1779,1,1,1,1,1,0,6,28,17,0.8095238095238095,421,0.5714285714285714,0.8024691358024691,20,20,20,63,58,0.07936507936507942
1780,1,1,1,1,1,1,4,9,8,0.34782608695652173,319,0.7777777777777778,0.7352941176470589,15,18,20,51,36,0.2941176470588235
1781,1,1,1,1,1,1,11,19,12,0.75,367,0.9473684210526315,0.8783783783783784,13,18,20,62,29,0.532258064516129
1782,1,0,0,0,0,0,10,6,6,0.35294117647058826,327,0.5,0.0,2,2,3,23,4,0.8260869565217391
1783,1,1,1,1,1,0,8,24,13,0.6842105263157895,367,0.625,0.208955223880597,20,20,20,79,56,0.2911392405063291
1784,1,1,1,1,1,1,5,13,12,0.5454545454545454,404,0.8461538461538461,0.6296296296296297,7,7,12,36,17,0.5277777777777778
1785,1,0,0,0,0,0,11,10,7,0.4375,339,1.0,0.9523809523809523,8,8,9,30,17,0.43333333333333335
1787,1,1,1,1,1,1,6,14,8,0.38095238095238093,403,1.0,1.0,10,12,17,46,26,0.4347826086956522
1788,1,1,1,1,1,1,15,15,9,0.75,367,0.8666666666666667,0.9852941176470589,20,20,20,90,50,0.4444444444444444
1790,1,1,1,1,1,1,11,8,8,0.5,427,1.0,0.9473684210526315,8,14,17,44,20,0.5454545454545454
1791,1,0,0,0,0,0,15,9,6,0.5,391,0.5555555555555556,0.5703125,2,2,5,26,5,0.8076923076923077
1792,1,1,1,1,1,1,11,33,9,0.5625,372,0.9696969696969697,0.9333333333333333,20,20,20,91,62,0.31868131868131866
1793,1,1,1,1,1,0,4,19,10,0.43478260869565216,360,0.6842105263157895,0.6744186046511628,12,14,15,38,27,0.2894736842105263
1794,1,1,1,1,1,0,2,11,9,0.36,367,0.6363636363636364,0.0,20,20,20,49,39,0.20408163265306123
1795,1,1,1,1,1,1,13,140,14,1.0,31782,0.9785714285714285,0.9858156028368794,20,20,20,138,119,0.1376811594202898
1797,1,1,1,1,1,1,11,20,11,0.6875,322,0.95,0.9782608695652174,20,20,20,52,44,0.15384615384615385
1798,1,0,0,0,0,0,15,7,5,0.4166666666666667,333,0.5714285714285714,0.8857142857142857,9,13,14,35,19,0.4571428571428572
1799,1,0,0,0,0,0,9,7,6,0.3333333333333333,391,1.0,0.9555555555555556,1,1,1,16,2,0.875
1800,1,0,0,0,0,0,8,8,6,0.3157894736842105,429,1.0,0.9868421052631579,2,2,4,24,4,0.8333333333333334
1802,1,0,0,0,0,0,16,5,5,0.45454545454545453,401,1.0,0.5957446808510638,3,5,10,31,7,0.7741935483870968
1803,1,1,1,1,1,1,3,57,23,0.9583333333333334,338,0.9298245614035088,0.732484076433121,20,20,20,264,75,0.7159090909090908
1804,1,1,1,1,1,0,15,53,12,1.0,362,0.5094339622641509,0.5748031496062992,20,20,20,92,65,0.2934782608695652
1805,1,1,1,1,1,1,11,18,11,0.6875,309,1.0,0.43103448275862066,6,6,9,39,17,0.5641025641025641
1806,1,0,0,0,0,0,7,30,15,0.75,424,0.4666666666666667,0.5514018691588785,20,20,20,77,71,0.07792207792207795
1807,1,0,0,0,0,0,18,24,7,0.7777777777777778,401,1.0,0.9095744680851063,20,20,20,60,42,0.30000000000000004
1808,1,1,1,1,1,1,5,30,18,0.8181818181818182,421,0.7,0.25757575757575757,7,7,20,73,17,0.7671232876712328
1809,1,0,0,0,0,0,3,10,5,0.20833333333333334,296,0.7,0.11764705882352941,1,1,1,21,2,0.9047619047619048
1810,1,1,1,1,1,1,14,44,12,0.9230769230769231,299,0.9545454545454546,0.6891891891891891,5,7,11,53,29,0.4528301886792453
1811,1,0,0,0,0,0,14,5,3,0.23076923076923078,318,0.6,0.45454545454545453,2,3,4,24,4,0.8333333333333334
1816,1,1,1,1,1,0,10,31,15,0.8823529411764706,432,0.6129032258064516,0.71875,10,13,18,45,22,0.5111111111111111
1817,1,0,0,0,0,0,16,8,4,0.36363636363636365,295,0.875,0.7368421052631579,1,2,3,24,3,0.875
1818,1,1,1,1,1,1,3,35,13,0.5416666666666666,313,0.9714285714285714,0.030303030303030304,20,20,20,96,62,0.35416666666666663
1819,1,0,1,1,1,0,17,12,8,0.8,412,0.6666666666666666,0.2909090909090909,4,5,6,27,9,0.6666666666666667
1820,1,0,0,0,0,0,17,6,2,0.2,439,1.0,0.6285714285714286,4,5,6,27,8,0.7037037037037037
1822,1,1,1,1,1,0,11,62,15,0.9375,31862,0.6935483870967742,0.49333333333333335,20,20,20,62,33,0.467741935483871
1823,1,1,1,1,1,1,17,27,10,1.0,402,0.9259259259259259,0.8284883720930233,20,20,20,80,49,0.38749999999999996
1824,1,1,1,1,1,1,10,27,13,0.7647058823529411,318,0.9629629629629629,0.8074074074074075,11,14,19,64,39,0.390625
1825,1,1,1,1,1,1,10,11,9,0.5294117647058824,384,0.8181818181818182,0.96875,6,7,9,31,13,0.5806451612903225
1826,1,1,1,1,1,1,12,19,9,0.6,427,0.8947368421052632,0.9666666666666667,20,20,20,59,44,0.2542372881355932
1828,1,1,1,1,1,0,1,53,22,0.8461538461538461,317,0.6037735849056604,0.30303030303030304,20,20,20,169,91,0.46153846153846156
1829,1,1,1,1,1,1,13,42,14,1.0,445,0.8333333333333334,0.6970802919708029,17,20,20,80,38,0.525
1831,1,1,1,1,1,0,16,21,9,0.8181818181818182,438,0.6666666666666666,0.6689655172413793,20,20,20,53,41,0.2264150943396226
1832,1,1,1,1,1,1,14,12,9,0.6923076923076923,438,1.0,1.0,18,20,20,75,46,0.3866666666666667
1833,1,1,1,1,1,0,3,9,9,0.375,298,0.6666666666666666,0.589041095890411,19,20,20,47,38,0.19148936170212771
1834,1,1,1,1,1,1,13,13,8,0.5714285714285714,324,0.8461538461538461,0.7459016393442623,13,14,14,45,37,0.1777777777777778
1835,1,1,1,1,1,1,2,74,25,1.0,375,0.7702702702702703,0.33191489361702126,20,20,20,209,155,0.2583732057416268
1836,1,1,1,1,1,0,10,23,16,0.9411764705882353,299,0.6521739130434783,0.5285714285714286,14,20,20,73,34,0.5342465753424658
1837,1,0,0,0,0,0,11,7,7,0.4375,372,0.5714285714285714,0.6052631578947368,5,6,7,30,12,0.6
1838,1,0,0,0,0,0,16,7,6,0.5454545454545454,427,1.0,0.9615384615384616,9,9,9,31,20,0.3548387096774194
1839,1,0,0,0,0,0,17,9,7,0.7,420,1.0,0.9550561797752809,11,12,14,40,26,0.35
1841,1,0,0,0,0,0,15,5,5,0.4166666666666667,293,0.8,0.9259259259259259,7,9,18,49,18,0.6326530612244898
1842,1,0,0,0,0,0,17,8,7,0.7,346,1.0,0.45454545454545453,15,18,20,64,34,0.46875
