household_key,sales,baskets,active_weeks,products,category_diversity,first_day,last_day,discount_amount,avg_basket_value
2261,13379.78000000001,429,84,1382,177,108,711,1712.7800000000002,31.18829836829839
2262,1491.0000000000002,151,83,361,111,41,711,196.35,9.874172185430465
2263,5763.97,460,94,1333,188,7,709,1050.3199999999997,12.530369565217391
2264,16960.589999999982,315,82,1973,218,115,710,2457.5099999999993,53.8431428571428
2265,77.44000000000001,3,2,20,17,55,72,5.449999999999999,25.813333333333336
2266,8754.120000000008,148,78,1405,194,75,704,1072.4499999999996,59.149459459459514
2267,2304.15,67,42,542,115,85,709,399.93999999999994,34.39029850746269
2268,668.96,23,20,171,76,109,658,105.08999999999997,29.08521739130435
2269,3273.95,209,83,436,110,105,707,1199.4299999999998,15.664832535885166
2270,4728.67,312,89,1287,169,77,711,1305.0400000000004,15.15599358974359
2271,361.88,46,34,106,51,116,678,178.54,7.86695652173913
2272,2244.17,70,34,252,100,56,699,286.88999999999993,32.05957142857143
2273,1594.87,52,43,332,106,95,704,211.7,30.670576923076922
2274,6974.460000000003,71,54,1050,167,33,709,1321.86,98.23183098591554
2275,2789.5100000000007,134,70,748,152,72,706,695.31,20.817238805970153
2276,1007.9699999999998,31,25,353,103,96,674,218.28999999999996,32.515161290322574
2277,3888.4400000000005,126,59,853,155,65,708,1031.66,30.860634920634926
2278,1160.5700000000004,46,35,258,103,118,687,125.79000000000002,25.22978260869566
2279,972.47,59,43,323,100,93,705,250.27000000000004,16.482542372881355
2280,12332.910000000014,228,90,1445,173,51,708,3175.2400000000016,54.09171052631585
2281,5008.790000000003,105,57,696,147,85,710,891.05,47.70276190476193
2282,1103.8800000000003,79,54,302,97,113,709,118.33999999999997,13.973164556962029
2283,1389.3700000000001,17,15,327,119,52,691,176.82999999999998,81.72764705882354
2284,17152.629999999986,265,80,2375,228,107,710,2202.3900000000003,64.72690566037731
2285,2057.9,73,49,478,119,82,698,405.86000000000007,28.19041095890411
2286,989.26,26,24,213,96,59,659,112.78999999999999,38.04846153846154
2287,833.5100000000001,33,28,207,86,104,702,147.4,25.25787878787879
2288,2093.06,157,57,483,132,79,711,424.96000000000004,13.331592356687898
2289,2428.06,88,60,601,135,111,709,664.9899999999998,27.591590909090908
2290,916.9700000000001,70,36,206,81,81,694,140.81999999999996,13.09957142857143
2291,439.0300000000001,55,31,102,49,71,665,43.58,7.982363636363638
2292,1336.14,116,37,301,98,60,710,222.0699999999999,11.51844827586207
2293,2462.9500000000007,45,28,446,116,69,710,268.75,54.73222222222224
2294,8381.660000000007,186,72,1555,179,47,682,1164.4199999999998,45.062688172043046
2295,8003.990000000005,98,64,1436,184,47,691,1610.1899999999998,81.67336734693883
2296,13404.830000000013,230,81,2050,195,110,711,2240.879999999999,58.28186956521745
2297,698.3599999999999,45,34,157,64,14,698,115.47999999999999,15.519111111111108
2298,2709.5299999999997,83,58,535,112,72,711,561.6000000000001,32.64493975903614
2299,2057.8900000000003,62,47,576,135,116,706,357.08,33.19177419354839
2300,4615.350000000001,118,72,996,163,89,706,988.4699999999998,39.11313559322035
2301,4661.630000000001,137,62,733,136,30,710,922.19,34.02649635036497
2302,1960.2400000000002,74,54,569,150,90,683,516.3,26.48972972972973
2303,2158.8500000000004,66,47,372,124,74,706,299.75,32.70984848484849
2304,240.09000000000003,88,29,75,36,82,574,44.60999999999999,2.7282954545454547
2305,6320.640000000004,123,83,1029,159,2,704,1761.6700000000003,51.38731707317076
2306,62.06000000000001,8,8,32,15,23,341,11.56,7.757500000000001
2307,6009.240000000003,179,92,873,149,11,709,1199.07,33.57117318435756
2308,582.4499999999999,31,24,137,71,32,698,68.52000000000001,18.78870967741935
2309,275.01,12,10,80,47,39,636,93.57,22.9175
2310,1389.32,74,48,420,101,34,705,307.81,18.774594594594593
2311,1830.8299999999997,58,42,266,89,90,708,258.5,31.566034482758617
2312,14682.810000000005,321,87,1585,201,94,709,2590.2200000000003,45.74084112149534
2313,105.69,11,10,28,17,107,711,13.03,9.608181818181817
2314,5078.050000000005,86,64,723,156,101,695,829.2799999999996,59.04709302325587
2315,266.1000000000001,9,4,50,30,119,711,38.199999999999996,29.566666666666677
2316,751.8899999999999,27,21,180,86,38,577,99.64999999999999,27.84777777777777
2317,13967.370000000008,150,81,1878,183,8,705,3165.1600000000003,93.11580000000005
2318,10685.720000000001,366,77,1923,188,43,622,1859.3400000000008,29.19595628415301
2319,1148.6800000000007,117,41,344,109,10,709,207.62999999999997,9.817777777777785
2320,369.59000000000003,25,23,117,65,60,686,37.06,14.783600000000002
2321,336.09000000000003,18,11,106,65,46,707,41.11,18.671666666666667
2322,23646.9199999999,323,91,2808,243,66,711,2416.4900000000002,73.21027863777059
2323,781.3399999999999,29,24,131,65,107,684,57.18000000000001,26.942758620689652
2324,2671.7700000000004,146,80,577,147,3,703,594.61,18.299794520547948
2325,106.36000000000001,3,2,19,15,671,697,11.370000000000001,35.45333333333334
2326,1322.8700000000001,47,33,390,111,110,708,336.76,28.14617021276596
2327,1267.7599999999998,43,28,478,110,6,689,382.81999999999994,29.482790697674414
2328,14193.609999999997,166,81,1549,204,6,709,1316.42,85.50367469879517
2329,2722.3700000000003,100,56,689,148,63,581,527.1700000000001,27.223700000000004
2330,5683.3600000000015,73,47,1011,167,62,709,788.66,77.85424657534249
2331,5903.550000000001,103,67,1154,158,17,697,1691.2200000000003,57.31601941747574
2332,353.8,16,13,56,37,31,650,27.759999999999998,22.1125
2333,270.59999999999997,24,18,154,58,53,709,194.23999999999998,11.274999999999999
2334,11955.380000000014,361,100,1827,188,12,711,1839.0100000000002,33.117396121883694
2335,1955.2499999999998,53,32,494,124,57,705,462.4100000000001,36.89150943396226
2336,2384.25,76,55,633,122,3,699,584.9000000000001,31.37171052631579
2337,11703.970000000012,1210,83,1590,191,114,709,1835.4499999999998,9.672702479338852
2338,2111.55,69,44,586,156,118,711,348.35,30.60217391304348
2339,262.42,10,8,103,58,76,686,54.800000000000004,26.242
2340,2996.8199999999997,149,73,657,140,23,706,448.2899999999999,20.112885906040265
2341,5698.380000000002,306,89,1222,182,45,697,1602.39,18.622156862745104
2342,5934.3600000000015,196,81,524,125,97,711,1143.9099999999999,30.27734693877552
2343,4627.480000000003,240,80,1000,168,117,709,852.61,19.28116666666668
2344,2690.840000000001,57,41,642,146,102,711,648.5699999999999,47.207719298245635
2345,4278.510000000002,109,55,1046,160,22,698,834.5900000000001,39.25238532110094
2346,1220.3799999999999,30,29,226,84,30,709,174.17,40.67933333333333
2347,3232.550000000001,93,54,500,136,85,711,681.99,34.75860215053765
2348,278.87000000000006,56,12,75,43,96,657,81.71999999999998,4.979821428571429
2349,2100.2800000000007,72,49,491,132,84,704,364.2699999999999,29.170555555555566
2350,1915.6499999999996,46,31,490,113,102,709,474.07000000000005,41.644565217391296
2351,16616.77999999999,322,88,1778,203,100,708,3504.1400000000026,51.60490683229811
2352,1255.8500000000004,43,32,351,121,4,679,176.69,29.20581395348838
2353,412.75,14,13,110,71,29,688,91.72,29.482142857142858
2354,4821.890000000001,80,53,625,131,95,704,640.4299999999998,60.27362500000002
2355,111.34,16,16,28,22,43,654,13.14,6.95875
2356,2159.78,98,52,659,127,13,617,676.12,22.03857142857143
2357,234.36999999999998,29,23,78,39,11,662,35.97,8.081724137931033
2358,2423.2500000000005,79,54,280,81,57,708,580.8899999999999,30.6740506329114
2359,2806.2700000000004,174,66,454,118,116,697,539.9,16.12798850574713
2360,9394.580000000007,343,91,1351,181,52,708,1389.5599999999995,27.389446064139964
2361,4528.710000000003,90,61,508,135,116,697,554.1400000000001,50.31900000000003
2362,520.29,41,27,167,72,3,662,110.47,12.69
2363,843.76,43,38,226,91,75,679,115.08999999999999,19.622325581395348
2364,7414.100000000004,117,76,1227,166,88,706,1179.4399999999998,63.3683760683761
2365,313.65000000000003,7,7,106,58,109,225,37.059999999999995,44.807142857142864
2366,5500.030000000002,168,73,1095,148,104,705,997.8299999999999,32.73827380952382
2367,4495.530000000002,142,62,993,152,38,708,715.9499999999999,31.658661971831
2368,1377.69,27,23,295,90,79,673,229.96999999999997,51.025555555555556
2369,2709.7900000000004,76,55,461,122,109,709,281.98999999999995,35.655131578947376
2370,5307.52,172,78,972,151,94,709,2163.5299999999997,30.857674418604653
2371,2138.7100000000005,98,66,375,108,3,706,214.79000000000002,21.823571428571434
2372,3208.1900000000014,71,49,866,154,113,706,708.0799999999999,45.18577464788734
2373,2585.6,124,52,714,125,116,697,723.7599999999999,20.851612903225806
2374,6249.350000000004,82,62,1096,161,12,683,1348.7199999999996,76.21158536585371
2375,2841.4000000000005,114,56,493,132,1,705,500.38999999999993,24.924561403508775
2376,3925.4900000000007,183,76,869,163,72,708,709.2099999999999,21.450765027322408
2377,1107.54,82,62,345,93,27,710,227.10999999999999,13.506585365853658
2378,8311.080000000005,154,81,1238,187,47,710,1795.8500000000001,53.968051948051986
2379,1323.3400000000001,56,40,311,107,76,693,282.3,23.63107142857143
2380,5018.780000000002,177,75,861,137,79,708,1600.6699999999996,28.35468926553673
2381,2185.2799999999997,92,63,542,125,103,707,701.5099999999998,23.753043478260867
2382,822.64,36,30,206,78,35,602,139.32999999999998,22.85111111111111
2383,555.6400000000001,18,13,122,52,42,649,304.08,30.868888888888893
2384,801.4100000000001,19,17,208,81,34,708,140.63,42.17947368421053
2385,6158.060000000005,306,56,959,165,91,709,759.61,20.124379084967337
2386,1056.96,51,42,258,89,117,706,225.45000000000005,20.724705882352943
2387,865.6999999999999,33,18,230,78,43,700,269.78000000000003,26.23333333333333
2388,1703.02,63,36,471,119,114,709,267.44,27.032063492063493
2389,1485.44,62,39,443,123,30,688,417.84000000000003,23.958709677419357
2390,1046.59,47,37,283,125,25,624,131.04000000000002,22.26787234042553
2391,633.9199999999998,54,42,134,61,26,607,245.24,11.739259259259256
2392,1428.8999999999996,39,24,321,83,12,710,293.67,36.63846153846153
2393,4048.290000000003,61,49,633,158,82,708,586.3299999999999,66.36540983606562
2394,1538.01,84,50,178,77,88,702,63.989999999999995,18.309642857142858
2395,5262.300000000003,227,83,982,174,67,695,976.9499999999999,23.1819383259912
2396,550.4799999999999,17,14,179,77,44,642,111.87999999999998,32.38117647058823
2397,1095.1000000000001,35,22,217,94,4,704,107.75999999999999,31.288571428571434
2398,2035.1000000000001,76,48,398,110,99,645,413.76,26.77763157894737
2399,188.49,10,10,59,33,17,683,26.14,18.849
2400,14681.320000000007,391,84,1814,169,103,711,4079.7800000000025,37.54813299232738
2401,727.4499999999999,67,47,144,61,36,701,107.35,10.857462686567164
2402,1088.9000000000003,36,25,289,91,52,711,188.11000000000004,30.24722222222223
2403,118.69,10,9,48,25,112,602,16.95,11.869
2404,559.76,18,13,140,60,91,692,150.35000000000005,31.09777777777778
2405,3425.7000000000016,151,71,605,118,42,706,515.46,22.686754966887428
2406,4860.810000000001,138,82,819,165,16,695,614.71,35.22326086956523
2407,6665.219999999999,179,80,887,124,86,709,2796.550000000001,37.235865921787706
2408,2108.17,26,20,345,106,111,692,386.61,81.08346153846153
2409,906.55,8,7,319,104,34,704,295.82,113.31875
2410,2636.57,63,55,607,143,34,693,468.7399999999999,41.85031746031746
2411,2019.2500000000005,76,42,458,130,41,703,187.75,26.56907894736843
2412,12763.78000000001,279,81,1676,197,102,710,3419.100000000002,45.748315412186415
2413,301.40999999999997,17,15,96,57,11,618,33.77,17.729999999999997
2414,178.68000000000004,6,6,85,47,16,600,36.50000000000001,29.780000000000005
2415,1676.3400000000004,126,52,308,110,84,707,206.13,13.304285714285717
2416,4422.980000000001,110,70,718,153,46,711,600.3599999999999,40.2089090909091
2417,196.11000000000004,9,9,59,45,13,706,33.4,21.790000000000006
2418,1572.61,113,60,329,100,87,707,253.19000000000005,13.916902654867256
2419,1199.37,65,47,275,91,82,692,176.89,18.45184615384615
2420,4583.460000000002,102,61,692,125,36,666,809.26,44.93588235294119
2421,8749.76000000001,81,67,1643,173,44,705,1835.2300000000002,108.02172839506184
2422,368.07,5,5,93,59,26,441,46.05,73.614
2423,2838.620000000001,59,36,610,115,75,711,678.36,48.11220338983052
2424,4122.830000000003,113,70,895,181,53,710,496.33000000000004,36.485221238938074
2425,4361.02,119,58,689,155,103,710,625.6600000000002,36.64722689075631
2426,2437.06,115,76,282,88,108,703,404.3299999999999,21.19182608695652
2427,8725.940000000006,346,97,1303,173,5,710,2169.379999999999,25.219479768786144
2428,323.27,19,16,22,15,67,702,24.84,17.01421052631579
2429,1807.1599999999994,66,44,393,130,16,703,707.25,27.381212121212112
2430,1885.95,60,48,479,124,61,655,386.49,31.4325
2431,978.85,43,33,287,91,72,699,171.02,22.763953488372092
2432,4948.1100000000015,238,68,1183,156,115,709,1299.3499999999997,20.790378151260512
2433,609.75,30,25,139,63,118,618,141.94,20.325
2434,771.51,23,18,284,88,83,672,196.37999999999997,33.54391304347826
2435,3303.85,46,36,665,120,19,703,1164.21,71.82282608695652
2436,972.6800000000003,15,12,260,106,114,596,170.72000000000006,64.84533333333336
2437,4841.940000000002,74,53,918,166,54,699,614.51,65.43162162162166
2438,3061.580000000001,184,72,568,138,108,711,333.55999999999995,16.63902173913044
2439,596.8799999999999,72,50,172,60,52,706,297.15,8.29
2440,2563.5700000000006,139,61,503,120,88,711,325.46,18.442949640287775
2441,1223.5599999999997,99,69,316,111,35,702,444.26,12.359191919191916
2442,624.3300000000002,36,25,163,61,78,691,197.50999999999996,17.342500000000005
2443,4029.190000000001,153,56,454,138,41,453,804.8899999999999,26.3345751633987
2444,69.94,6,3,19,12,30,709,9.129999999999999,11.656666666666666
2445,6546.050000000002,217,81,1647,181,31,710,2238.94,30.166129032258073
2446,6455.780000000002,190,84,838,150,73,707,1043.87,33.97778947368422
2447,7520.940000000006,132,65,876,155,85,707,982.7600000000001,56.976818181818224
2448,9300.730000000012,205,95,1392,182,9,705,2776.07,45.3694146341464
2449,10866.870000000012,290,90,1534,194,32,711,1421.4699999999998,37.47196551724142
2450,3060.7700000000004,84,48,705,163,96,698,847.6600000000001,36.4377380952381
2451,8335.740000000005,192,86,1240,189,26,707,2107.8899999999994,43.41531250000003
2452,3060.360000000002,146,73,653,132,38,710,440.43000000000006,20.96136986301371
2453,4551.680000000003,110,62,932,193,102,705,667.4,41.37890909090912
2454,392.87,30,25,114,54,85,704,44.68,13.095666666666666
2455,5339.030000000002,109,69,782,154,81,710,783.97,48.981926605504604
2456,1271.24,76,50,377,106,78,702,214.74,16.72684210526316
2457,1540.47,77,53,480,113,65,679,383.2,20.006103896103898
2458,1118.3300000000002,56,38,255,98,17,709,135.89000000000001,19.970178571428573
2459,20671.499999999967,971,94,3159,235,35,704,4253.990000000003,21.288877445931995
2460,966.0500000000001,32,25,155,63,86,711,99.44000000000001,30.189062500000002
2461,1051.1000000000001,22,19,294,89,28,698,160.2,47.77727272727273
2462,11593.060000000009,189,90,1318,181,54,710,2374.0499999999993,61.338941798941846
2463,158.42000000000002,12,10,56,32,97,495,22.870000000000005,13.201666666666668
2464,1121.48,51,36,316,97,114,695,169.98000000000002,21.989803921568626
2465,2089.29,165,79,415,119,32,686,479.3200000000001,12.662363636363636
2466,2581.8200000000006,99,54,516,114,113,710,344.72,26.078989898989906
2467,12850.560000000014,396,90,2002,189,87,709,5162.450000000004,32.45090909090913
2468,2506.8900000000012,90,50,644,141,75,662,669.76,27.854333333333347
2469,660.92,37,30,162,74,23,693,140.67,17.862702702702702
2470,1042.06,91,56,215,82,79,690,230.25,11.45120879120879
2471,947.6099999999999,52,31,339,104,10,711,200.09000000000003,18.22326923076923
2472,1220.81,42,33,302,118,100,706,218.47,29.06690476190476
2473,330.67999999999995,9,6,102,62,4,603,53.35999999999999,36.74222222222222
2474,511.4100000000001,49,44,157,52,118,690,361.46000000000004,10.436938775510205
2475,5079.020000000002,124,67,823,161,88,685,827.5999999999999,40.959838709677435
2476,403.26,14,11,47,34,113,481,42.59,28.804285714285715
2477,1871.2200000000007,40,30,427,117,19,690,373.22999999999996,46.78050000000002
2478,3354.420000000001,146,78,649,131,10,706,618.1099999999999,22.975479452054802
2479,14279.700000000006,136,80,1812,198,111,706,1869.1,104.9977941176471
2480,1716.0500000000002,29,23,392,110,64,687,242.64,59.17413793103449
2481,5403.5,148,75,884,148,116,710,1170.5400000000002,36.51013513513514
2482,2728.7700000000004,71,41,711,121,10,682,598.44,38.43338028169015
2483,1770.9099999999999,83,56,242,99,1,708,277.72,21.33626506024096
2484,7824.640000000007,157,69,1274,184,82,707,1287.2900000000002,49.83847133757966
2485,1502.2000000000003,82,51,460,132,63,706,245.82000000000002,18.319512195121956
2486,3265.5200000000004,83,48,1060,160,40,711,845.71,39.34361445783133
2487,601.2499999999999,26,21,185,85,49,686,153.78,23.124999999999996
2488,6327.510000000005,119,75,992,167,62,704,852.73,53.17235294117651
2489,9403.42000000001,139,73,2081,199,69,702,2178.04,67.65050359712237
2490,699.1599999999999,33,26,252,99,106,696,143.76000000000002,21.186666666666664
2491,950.77,62,29,261,69,63,570,179.88,15.334999999999999
2492,2858.850000000001,133,62,611,126,19,710,417.92,21.495112781954894
2493,2588.7300000000005,111,49,478,107,18,543,421.75000000000006,23.321891891891894
2494,2120.9300000000003,35,26,484,137,114,702,462.27000000000004,60.598000000000006
2495,209.0,20,14,60,36,70,644,33.58,10.45
2496,4339.660000000002,63,48,758,140,117,683,1179.09,68.88349206349208
2497,7111.980000000004,221,86,991,179,78,700,1358.6200000000001,32.18090497737558
